id,Name,Url,Loaded,ExpensiveLevel,Category,SubCategories,Claimed,HasWebsite,Stars,Reviews,Photos,AttributesHas,AttributesCount,QuestionsCount,OpenDaysCount,HasBreaks,OpenHour1,EndHour1,CountHour1,HasBreaks1,OpenHour2,EndHour2,CountHour2,HasBreaks2,OpenHour3,EndHour3,CountHour3,HasBreaks3,OpenHour4,EndHour4,CountHour4,HasBreaks4,OpenHour5,EndHour5,CountHour5,HasBreaks5,OpenHour6,EndHour6,CountHour6,HasBreaks6,OpenHour7,EndHour7,CountHour7,HasBreaks7,HasBreak1,HasBreak2,HasBreak3,HasBreak4,HasBreak5,HasBreak6,HasBreak7,ExtraName,ExtraAttributes
1861,Lardo,https://www.yelp.com/biz/lardo-ciudad-de-m%C3%A9xico?osq=Restaurants,1,2.0,Restaurants,"['Breakfast & Brunch', 'French', 'Cafeteria']",0.0,1.0,9.0,259.0,398.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Vegan Options']",4.0,4.0,,,16.0,34.0,17.0,,16.0,46.0,29.0,,16.0,46.0,29.0,,16.0,46.0,29.0,,16.0,46.0,29.0,,16.0,46.0,29.0,,16.0,46.0,29.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Lardo,"{""BikeParking"": ""True"", ""Caters"": ""False"", ""RestaurantsReservations"": ""False"", ""WiFi"": ""u'no'"", ""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""u'average'"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""u'full_bar'"", ""ByAppointmentOnly"": ""False"", ""HappyHour"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""OutdoorSeating"": ""True"", ""HasTV"": ""False"", ""RestaurantsDelivery"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", ""DogsAllowed"": ""False""}"
1862,Bobby's,https://www.yelp.com/biz/bobbys-m%C3%BCnchen?osq=Restaurants,1,0.0,Restaurants,"['Pizza', 'Italian']",0.0,1.0,9.0,29.0,21.0,"['Takes Reservations', 'Offers Takeout', 'No Delivery', 'Accepts Debit Cards']",4.0,4.0,,,23.0,46.0,18.0,,23.0,46.0,18.0,,23.0,46.0,18.0,,23.0,46.0,18.0,,23.0,46.0,18.0,,23.0,46.0,18.0,,23.0,46.0,18.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bobby's,"{""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsPriceRange2"": ""3"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsReservations"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsDelivery"": ""False"", ""GoodForKids"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""Alcohol"": ""u'full_bar'""}"
1863,Gyoza Bar,https://www.yelp.com/biz/gyoza-bar-m%C3%BCnchen-3?hrid=qC25kfbQ4Gke1idQuUma6g&osq=Restaurants,1,0.0,Restaurants,['Chinese'],1.0,1.0,9.0,60.0,89.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Outdoor Seating']",4.0,4.0,,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gyoza Bar,"{""Alcohol"": ""u'full_bar'"", ""RestaurantsReservations"": ""True"", ""DogsAllowed"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""OutdoorSeating"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""BikeParking"": ""True"", ""NoiseLevel"": ""u'average'"", ""RestaurantsTableService"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""ByAppointmentOnly"": ""False"", ""HappyHour"": ""True"", ""WheelchairAccessible"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", ""GoodForMeal"": ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""True""}"
1864,Atelier,https://www.yelp.com/biz/atelier-m%C3%BCnchen-5?hrid=tm1l81pvwqAsC73VPKpY1g&osq=Restaurants,1,0.0,Restaurants,"['German', 'Bavarian']",1.0,1.0,9.0,7.0,149.0,"['Takes Reservations', 'No Delivery', 'No Takeout', 'Many Vegetarian Options']",4.0,3.0,,,,,0.0,,,,0.0,,38.0,48.0,10.0,,38.0,48.0,10.0,,38.0,48.0,10.0,,38.0,48.0,10.0,,38.0,48.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atelier,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""ByAppointmentOnly"": ""True""}"
1865,Mi Casa,https://www.yelp.com/biz/mi-casa-m%C3%BCnchen?hrid=VUiglF-6cZTEusqNvY9JbQ&osq=Restaurants,1,0.0,Restaurants,['Latin American'],0.0,1.0,9.0,2.0,4.0,0,,2.0,,,28.0,50.0,22.0,,36.0,50.0,14.0,,36.0,50.0,14.0,,36.0,50.0,14.0,,36.0,50.0,14.0,,36.0,50.0,14.0,,36.0,50.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mi Casa,"{""BusinessAcceptsCreditCards"": ""True"", ""GoodForKids"": ""False"", ""ByAppointmentOnly"": ""False"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2""}"
1866,La Bohème,https://www.yelp.com/biz/la-boh%C3%A8me-m%C3%BCnchen?osq=Restaurants,1,0.0,Restaurants,"['German', 'French']",1.0,1.0,8.0,19.0,111.0,"['Takes Reservations', 'Offers Takeout', 'No Delivery', 'Many Vegetarian Options']",4.0,4.0,,,22.0,48.0,21.0,,,,0.0,,34.0,48.0,14.0,,34.0,48.0,14.0,,34.0,48.0,14.0,,34.0,48.0,14.0,,34.0,48.0,14.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,La Bohème,"{""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""u'none'"", ""WiFi"": ""u'no'"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsDelivery"": ""False"", ""GoodForMeal"": ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", ""NoiseLevel"": ""u'loud'"", ""Caters"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""HasTV"": ""True""}"
1867,Aroma Indian Cuisine,https://www.yelp.com/biz/aroma-indian-cuisine-napa?hrid=3FjmiYyDQMvMXvjzKsiaBw&osq=Restaurants,1,2.0,Restaurants,['Indian'],1.0,1.0,8.0,477.0,325.0,"['Health Score', 'B', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']",5.0,4.0,,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aroma Indian Cuisine,"{""Alcohol"": ""u'beer_and_wine'"", ""GoodForKids"": ""True"", ""RestaurantsReservations"": ""True"", ""BikeParking"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""OutdoorSeating"": ""False"", ""RestaurantsDelivery"": ""False"", ""Caters"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""WiFi"": ""u'no'"", ""NoiseLevel"": ""u'average'"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True""}"
1868,La Strada,https://www.yelp.com/biz/la-strada-american-canyon?osq=Restaurants,1,2.0,Restaurants,"['Italian', 'Seafood', 'Pizza']",1.0,1.0,8.0,333.0,234.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required']",4.0,4.0,,,22.0,42.0,20.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,22.0,43.0,21.0,,22.0,43.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Strada,"{""RestaurantsReservations"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""HasTV"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""GoodForKids"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""False"", ""NoiseLevel"": ""u'quiet'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsTakeOut"": ""True""}"
1869,Jade Garden,https://www.yelp.com/biz/jade-garden-napa?hrid=oaVCeytZ99ReV9FpcIbyWA&osq=Restaurants,1,2.0,Restaurants,['Chinese'],0.0,0.0,8.0,94.0,68.0,"['Health Score', 'A', 'Takes Reservations', 'Masks required', 'Staff wears masks']",5.0,4.0,,,24.0,42.0,18.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,23.0,42.0,19.0,,30.0,42.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jade Garden,"{""Alcohol"": ""u'beer_and_wine'"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""NoiseLevel"": ""u'quiet'"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""'casual'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}"
1870,Papa Joe's Pizza,https://www.yelp.com/biz/papa-joes-pizza-napa-2?osq=Restaurants,1,2.0,Restaurants,['Pizza'],0.0,1.0,8.0,426.0,76.0,"['Health Score', 'A', 'Offers Delivery', 'Offers Takeout', 'No Reservations']",5.0,4.0,,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papa Joe's Pizza,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""True"", ""RestaurantsReservations"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""u'beer_and_wine'"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsGoodForGroups"": ""True""}"
1871,ZuZu,https://www.yelp.com/biz/zuzu-napa?hrid=yQi4b_Z4OZPdbScqZ-OlMQ&osq=Restaurants,1,2.0,Restaurants,"['Tapas Bars', 'Spanish', 'Tapas/Small Plates']",1.0,1.0,8.0,1594.0,1880.0,"['Health Score', 'A', 'Offers Takeout', 'No Reservations', 'No Delivery']",5.0,4.0,,,24.0,42.0,18.0,,,,0.0,,,,0.0,,24.0,42.0,18.0,,24.0,42.0,18.0,,24.0,42.0,18.0,,24.0,42.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZuZu,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""GoodForKids"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""HasTV"": ""False"", ""BikeParking"": ""True"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""True"", ""Alcohol"": ""'full_bar'"", ""BYOBCorkage"": ""'no'"", ""NoiseLevel"": ""u'average'"", ""WiFi"": ""u'free'"", ""OutdoorSeating"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': None, 'brunch': None, 'breakfast': False}"", ""Ambience"": ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}"
1872,Sunshine Cafe,https://www.yelp.com/biz/sunshine-cafe-napa?hrid=sgLWiidjjmAmFF56X4fgYA&osq=Restaurants,1,2.0,Restaurants,"['Cafes', 'Breakfast & Brunch', 'Desserts']",1.0,1.0,8.0,40.0,49.0,"['Health Score', 'B', 'Free Wi-Fi', 'Gender-neutral restrooms']",4.0,2.0,,,16.0,30.0,14.0,,14.0,30.0,16.0,,14.0,30.0,16.0,,14.0,30.0,16.0,,14.0,30.0,16.0,,14.0,30.0,16.0,,16.0,30.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunshine Cafe,"{""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsDelivery"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""BikeParking"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""Caters"": ""False"", ""NoiseLevel"": ""u'quiet'"", ""HasTV"": ""True"", ""Alcohol"": ""u'none'"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""u'dressy'"", ""WiFi"": ""u'free'""}"
1873,Tacos Chavez,https://www.yelp.com/biz/tacos-chavez-napa?hrid=M-P4bKsKmc2Ey9Ptm9REvQ&osq=Restaurants,1,1.0,Restaurants,"['Mexican', 'Food Trucks']",0.0,0.0,9.0,32.0,17.0,"['Health Score', 'A', 'Offers Takeout', 'No Reservations', 'No Delivery']",5.0,3.0,,,,,0.0,,36.0,43.0,7.0,,36.0,43.0,7.0,,36.0,43.0,7.0,,36.0,43.0,7.0,,36.0,43.0,7.0,,36.0,43.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacos Chavez,"{""RestaurantsTableService"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""Alcohol"": ""'none'"", ""WiFi"": ""'no'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsDelivery"": ""False"", ""HasTV"": ""True"", ""OutdoorSeating"": ""True"", ""Caters"": ""False"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""NoiseLevel"": ""u'average'"", ""BikeParking"": ""True"", ""BusinessAcceptsCreditCards"": ""True""}"
1874,Wayback Burgers,https://www.yelp.com/biz/wayback-burgers-darien?osq=Restaurants,1,0.0,Restaurants,"['Burgers', 'Hot Dogs', 'Sandwiches']",1.0,1.0,8.0,9.0,13.0,"['Offers Delivery', 'Offers Takeout']",2.0,3.0,,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayback Burgers,"{""RestaurantsDelivery"": ""False"", ""OutdoorSeating"": ""True"", ""HasTV"": ""True"", ""WiFi"": ""u'free'"", ""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""True"", ""Caters"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""Alcohol"": ""u'none'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""BikeParking"": ""True"", ""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}"
1875,Tanaka Ramen,https://www.yelp.com/biz/tanaka-ramen-bolingbrook-2?osq=Restaurants,1,2.0,Restaurants,"['Ramen', 'Izakaya', 'Bubble Tea']",1.0,1.0,8.0,55.0,114.0,"['Offers Delivery', 'Offers Takeout', 'Vegan Options', 'Masks required']",4.0,4.0,,,24.0,41.0,17.0,,24.0,41.0,17.0,,,,0.0,,24.0,41.0,17.0,,24.0,41.0,17.0,,24.0,42.0,18.0,,24.0,42.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanaka Ramen,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""u'free'"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""NoiseLevel"": ""'average'"", ""ByAppointmentOnly"": ""False"", ""RestaurantsDelivery"": ""True"", ""GoodForMeal"": ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", ""Alcohol"": ""'none'"", ""Caters"": ""True"", ""RestaurantsTableService"": ""True"", ""DogsAllowed"": ""True"", ""BikeParking"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""Ambience"": ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", ""HasTV"": ""True"", ""WheelchairAccessible"": ""True""}"
1876,Sullivan's Steakhouse,https://www.yelp.com/biz/sullivans-steakhouse-naperville?osq=Restaurants,1,3.0,Restaurants,"['Steakhouses', 'Bars']",1.0,1.0,7.0,450.0,168.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Many Vegetarian Options']",4.0,4.0,,,30.0,44.0,14.0,,30.0,44.0,14.0,,30.0,44.0,14.0,,30.0,44.0,14.0,,30.0,44.0,14.0,,30.0,46.0,16.0,,30.0,46.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sullivan's Steakhouse,"{""WiFi"": ""u'no'"", ""RestaurantsDelivery"": ""False"", ""Alcohol"": ""'full_bar'"", ""RestaurantsPriceRange2"": ""3"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForKids"": ""False"", ""NoiseLevel"": ""u'average'"", ""BYOBCorkage"": ""'no'"", ""HasTV"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""OutdoorSeating"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsAttire"": ""'dressy'"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""False"", ""BikeParking"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""HappyHour"": ""True""}"
1877,Bollywood Bistro,https://www.yelp.com/biz/bollywood-bistro-naperville-4?hrid=EBI0HVlkoddeCemMFFU80A&osq=Restaurants,1,2.0,Restaurants,"['Vegetarian', 'Indian', 'Fast Food']",1.0,1.0,9.0,220.0,93.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Masks required']",4.0,4.0,,,24.0,40.0,16.0,,,,0.0,,23.0,40.0,12.0,,23.0,40.0,12.0,,23.0,40.0,12.0,,24.0,42.0,18.0,,24.0,42.0,18.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Bollywood Bistro,"{""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""HasTV"": ""True"", ""OutdoorSeating"": ""True"", ""Caters"": ""True"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""u'quiet'"", ""RestaurantsDelivery"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""WiFi"": ""u'free'"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}"
1878,Paris Bistro,https://www.yelp.com/biz/Cc4HGy_BI4T8HlhYxpWzsg?show_platform_modal=True,1,2.0,Restaurants,"['French', 'Cafes', 'Creperies']",1.0,1.0,8.0,330.0,449.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required']",4.0,4.0,,,18.0,40.0,22.0,,,,0.0,,18.0,42.0,24.0,,18.0,42.0,24.0,,18.0,42.0,24.0,,18.0,44.0,26.0,,18.0,44.0,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Bistro,"{""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""Alcohol"": ""u'none'"", ""RestaurantsDelivery"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTableService"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""NoiseLevel"": ""u'quiet'"", ""BikeParking"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""GoodForKids"": ""True"", ""HasTV"": ""True"", ""RestaurantsReservations"": ""False"", ""OutdoorSeating"": ""False"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}"
1879,Rock Bottom Restaurant & Brewery,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-warrenville?hrid=ZJamOiSeyNpJDhlqIndhSw&osq=Restaurants,1,2.0,Restaurants,['American (Traditional)'],1.0,1.0,6.0,284.0,204.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required']",4.0,4.0,,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,44.0,22.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rock Bottom Restaurant & Brewery,"{""BusinessAcceptsCreditCards"": ""True"", ""Caters"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""'casual'"", ""BYOBCorkage"": ""'no'"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""'full_bar'"", ""NoiseLevel"": ""u'average'"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""HappyHour"": ""True"", ""BikeParking"": ""True"", ""ByAppointmentOnly"": ""False"", ""GoodForKids"": ""True"", ""DogsAllowed"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", ""OutdoorSeating"": ""True"", ""RestaurantsDelivery"": ""True""}"
1880,Green Basil,https://www.yelp.com/biz/green-basil-naperville?osq=Restaurants,1,2.0,Restaurants,['Vietnamese'],1.0,0.0,8.0,297.0,286.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required']",4.0,4.0,,,22.0,40.0,18.0,,,,0.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green Basil,"{""WiFi"": ""u'no'"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""False"", ""NoiseLevel"": ""u'quiet'"", ""Caters"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""GoodForKids"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""HasTV"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsReservations"": ""True"", ""Alcohol"": ""u'none'""}"
